  #Energy          xx             yy              zz              xy              yz              zx
 1.209956E+02  1.88950462E+15  9.30257682E+14  1.86943513E+15  1.23885695E+15  1.23885695E+15  1.43620686E+15
 1.202574E+02  1.85174324E+15  1.04092002E+15  1.81759020E+15  1.24646152E+15  1.24646152E+15  1.42507946E+15
 1.195282E+02  1.80259462E+15  1.23914272E+15  1.75243197E+15  1.25406610E+15  1.25406610E+15  1.42587316E+15
 1.188089E+02  1.75219145E+15  1.41873508E+15  1.68444038E+15  1.26165859E+15  1.26165859E+15  1.42882835E+15
 1.180971E+02  1.68951620E+15  1.48135704E+15  1.61691435E+15  1.26926317E+15  1.26926317E+15  1.43033266E+15
 1.173937E+02  1.60642731E+15  1.44515891E+15  1.55356498E+15  1.27686774E+15  1.27686774E+15  1.43711465E+15
 1.166998E+02  1.51746132E+15  1.37231731E+15  1.50705719E+15  1.28446023E+15  1.28446023E+15  1.45400898E+15
 1.160129E+02  1.43483797E+15  1.31997341E+15  1.49517740E+15  1.29206481E+15  1.29206481E+15  1.46481387E+15
 1.153341E+02  1.35815451E+15  1.31656509E+15  1.52620176E+15  1.29966939E+15  1.29966939E+15  1.44458252E+15
 1.146643E+02  1.28190099E+15  1.34059705E+15  1.57655782E+15  1.30726187E+15  1.30726187E+15  1.39798585E+15
 1.140011E+02  1.19771185E+15  1.34129527E+15  1.59427557E+15  1.31486645E+15  1.31486645E+15  1.34957892E+15
 1.133456E+02  1.10280859E+15  1.29350891E+15  1.55562267E+15  1.32247103E+15  1.32247103E+15  1.30924632E+15
 1.126986E+02  1.01443944E+15  1.21381596E+15  1.49140022E+15  1.33006351E+15  1.33006351E+15  1.27047667E+15
 1.120579E+02  9.45330040E+14  1.12832303E+15  1.42876329E+15  1.33766809E+15  1.33766809E+15  1.23627285E+15
 1.114244E+02  8.85996579E+14  1.05254134E+15  1.36491365E+15  1.34527267E+15  1.34527267E+15  1.21182162E+15
 1.107991E+02  8.21865582E+14  9.86103412E+14  1.29712711E+15  1.35286516E+15  1.35286516E+15  1.19079191E+15
 1.101798E+02  7.50299057E+14  9.18181022E+14  1.23231348E+15  1.36046973E+15  1.36046973E+15  1.16687489E+15
 1.095673E+02  6.78838472E+14  8.53541562E+14  1.17298691E+15  1.36807431E+15  1.36807431E+15  1.14302609E+15
