 #Energy          XX(cm^-1)       YY(cm^-1)      ZZ(cm^-1)       XY(cm^-1)       YZ(cm^-1)       XZ(cm^-1)
 2.773869E+01  9.33427268E+05  8.19239008E+05  9.14311950E+05  0.00000000E+00  0.00000000E+00  1.23517343E+05
 2.769971E+01  9.61403543E+05  8.21517999E+05  9.50780160E+05  0.00000000E+00  0.00000000E+00  3.05933807E+04
 2.766084E+01  9.77593538E+05  8.24460184E+05  9.74521221E+05  0.00000000E+00  0.00000000E+00  2.18951474E+04
 2.762214E+01  9.86447099E+05  8.23858164E+05  9.87870237E+05  0.00000000E+00  0.00000000E+00  3.94639909E+04
 2.758349E+01  9.92172475E+05  8.22155327E+05  9.97653365E+05  0.00000000E+00  0.00000000E+00  3.81236911E+04
 2.754494E+01  1.00062193E+06  8.21979695E+05  1.00659630E+06  0.00000000E+00  0.00000000E+00  1.04830948E+05
 2.750657E+01  1.01521592E+06  8.20902430E+05  1.01430847E+06  0.00000000E+00  0.00000000E+00  2.94826570E+05
 2.746823E+01  1.02834247E+06  8.16487805E+05  1.02322546E+06  0.00000000E+00  0.00000000E+00  4.49984393E+05
 2.743001E+01  1.03174827E+06  8.12093862E+05  1.03318423E+06  0.00000000E+00  0.00000000E+00  5.87015646E+05
 2.739195E+01  1.02911129E+06  8.11367079E+05  1.04019197E+06  0.00000000E+00  0.00000000E+00  7.00320824E+05
 2.735394E+01  1.03011778E+06  8.16293048E+05  1.04572205E+06  0.00000000E+00  0.00000000E+00  7.70494224E+05
 2.731603E+01  1.03907780E+06  8.28757405E+05  1.05553342E+06  0.00000000E+00  0.00000000E+00  7.91604927E+05
 2.727829E+01  1.05061434E+06  8.50116706E+05  1.06924312E+06  0.00000000E+00  0.00000000E+00  7.76905092E+05
 2.724059E+01  1.05919033E+06  8.73414541E+05  1.07923521E+06  0.00000000E+00  0.00000000E+00  7.39943080E+05
 2.720300E+01  1.06690426E+06  8.91096846E+05  1.08195195E+06  0.00000000E+00  0.00000000E+00  6.94552841E+05
 2.716557E+01  1.07847366E+06  9.03348025E+05  1.08348365E+06  0.00000000E+00  0.00000000E+00  6.52555807E+05
 2.712818E+01  1.09422725E+06  9.11063832E+05  1.09067903E+06  0.00000000E+00  0.00000000E+00  6.23037946E+05
 2.709095E+01  1.11136646E+06  9.15153560E+05  1.10424158E+06  0.00000000E+00  0.00000000E+00  6.00300687E+05
 2.705377E+01  1.12352900E+06  9.14655169E+05  1.11852434E+06  0.00000000E+00  0.00000000E+00  5.48689067E+05
 2.701669E+01  1.12230255E+06  9.10781946E+05  1.12510432E+06  0.00000000E+00  0.00000000E+00  4.64565729E+05
 2.697977E+01  1.11172374E+06  9.07746134E+05  1.12682088E+06  0.00000000E+00  0.00000000E+00  3.90825416E+05
 2.694289E+01  1.09996756E+06  9.07100370E+05  1.12961650E+06  0.00000000E+00  0.00000000E+00  3.69612996E+05
 2.690612E+01  1.09543455E+06  9.07774137E+05  1.13324133E+06  0.00000000E+00  0.00000000E+00  4.00514056E+05
 2.686950E+01  1.10442698E+06  9.06254885E+05  1.14098116E+06  0.00000000E+00  0.00000000E+00  4.30246937E+05
 2.683292E+01  1.11819946E+06  9.03767283E+05  1.15432541E+06  0.00000000E+00  0.00000000E+00  4.21488870E+05
 2.679644E+01  1.11938706E+06  9.02449343E+05  1.16188151E+06  0.00000000E+00  0.00000000E+00  3.49561953E+05
 2.676012E+01  1.09786162E+06  9.04559582E+05  1.14778535E+06  0.00000000E+00  0.00000000E+00  2.30530885E+05
 2.672384E+01  1.06384439E+06  9.11025344E+05  1.11665907E+06  0.00000000E+00  0.00000000E+00  1.14162285E+05
 2.668766E+01  1.03669364E+06  9.24570720E+05  1.08991513E+06  0.00000000E+00  0.00000000E+00  3.34190499E+04
 2.665163E+01  1.02870290E+06  9.45491261E+05  1.08246862E+06  0.00000000E+00  0.00000000E+00  1.42399524E+04
 2.661565E+01  1.03930992E+06  9.65843982E+05  1.09392679E+06  0.00000000E+00  0.00000000E+00  3.05600846E+04
 2.657976E+01  1.05632201E+06  9.78177824E+05  1.11181522E+06  0.00000000E+00  0.00000000E+00  7.40563715E+03
 2.654402E+01  1.07191414E+06  9.83725078E+05  1.12324582E+06  0.00000000E+00  0.00000000E+00  7.48820398E+04
 2.650832E+01  1.08279193E+06  9.84445571E+05  1.12675517E+06  0.00000000E+00  0.00000000E+00  1.89031365E+05
 2.647272E+01  1.08717142E+06  9.86498158E+05  1.13022299E+06  0.00000000E+00  0.00000000E+00  2.30617784E+05
 2.643727E+01  1.07930535E+06  9.87292695E+05  1.12983268E+06  0.00000000E+00  0.00000000E+00  1.74845163E+05
 2.640186E+01  1.05047747E+06  9.80552530E+05  1.11083830E+06  0.00000000E+00  0.00000000E+00  5.90419869E+04
 2.636654E+01  1.01687616E+06  9.70777481E+05  1.07817375E+06  0.00000000E+00  0.00000000E+00  5.39025247E+04
 2.633138E+01  9.97728597E+05  9.67771704E+05  1.05194096E+06  0.00000000E+00  0.00000000E+00  1.35436498E+05
 2.629625E+01  9.91281039E+05  9.75538962E+05  1.03739136E+06  0.00000000E+00  0.00000000E+00  1.92623885E+05
 2.626127E+01  9.90707602E+05  9.92992455E+05  1.02596662E+06  0.00000000E+00  0.00000000E+00  2.38031291E+05
 2.622633E+01  9.90628910E+05  1.01776163E+06  1.01332666E+06  0.00000000E+00  0.00000000E+00  2.76237157E+05
 2.619148E+01  9.87732949E+05  1.04103034E+06  1.00005063E+06  0.00000000E+00  0.00000000E+00  2.88480821E+05
 2.615678E+01  9.82372905E+05  1.04743026E+06  9.87026932E+05  0.00000000E+00  0.00000000E+00  2.20289313E+05
 2.612212E+01  9.75828237E+05  1.03819986E+06  9.75877982E+05  0.00000000E+00  0.00000000E+00  1.43799466E+05
 2.608755E+01  9.63935935E+05  1.02749082E+06  9.64480000E+05  0.00000000E+00  0.00000000E+00  1.60469906E+05
 2.605312E+01  9.37004543E+05  1.02414007E+06  9.41993343E+05  0.00000000E+00  0.00000000E+00  7.59608166E+04
 2.601873E+01  8.96581364E+05  1.03751483E+06  9.01910876E+05  0.00000000E+00  0.00000000E+00  2.31883092E+04
 2.598443E+01  8.59151673E+05  1.07870261E+06  8.58527386E+05  0.00000000E+00  0.00000000E+00  1.01781514E+05
 2.595028E+01  8.32635323E+05  1.13382199E+06  8.24043940E+05  0.00000000E+00  0.00000000E+00  1.70821318E+05
 2.591616E+01  8.16690325E+05  1.16362100E+06  8.02709085E+05  0.00000000E+00  0.00000000E+00  2.46561143E+05
 2.588213E+01  8.14302354E+05  1.15497370E+06  7.98342931E+05  0.00000000E+00  0.00000000E+00  3.17509554E+05
 2.584824E+01  8.29946339E+05  1.12784131E+06  8.10532007E+05  0.00000000E+00  0.00000000E+00  3.76625166E+05
 2.581439E+01  8.58784588E+05  1.11004114E+06  8.33386331E+05  0.00000000E+00  0.00000000E+00  4.29726782E+05
 2.578063E+01  8.88946560E+05  1.11465561E+06  8.56764892E+05  0.00000000E+00  0.00000000E+00  4.60990285E+05
 2.574701E+01  9.10248259E+05  1.13757493E+06  8.75236934E+05  0.00000000E+00  0.00000000E+00  4.54509358E+05
 2.571342E+01  9.18218864E+05  1.16879105E+06  8.84852471E+05  0.00000000E+00  0.00000000E+00  4.11023872E+05
 2.567992E+01  9.08268371E+05  1.19890769E+06  8.81425839E+05  0.00000000E+00  0.00000000E+00  3.54168792E+05
 2.564656E+01  8.85727590E+05  1.21929504E+06  8.66056226E+05  0.00000000E+00  0.00000000E+00  3.01951285E+05
 2.561323E+01  8.63599347E+05  1.21859444E+06  8.48600691E+05  0.00000000E+00  0.00000000E+00  2.70523420E+05
 2.558000E+01  8.51181092E+05  1.19246818E+06  8.38752800E+05  0.00000000E+00  0.00000000E+00  2.50195740E+05
 2.554690E+01  8.49715128E+05  1.15825183E+06  8.40415194E+05  0.00000000E+00  0.00000000E+00  2.20057703E+05
 2.551383E+01  8.50250312E+05  1.12793069E+06  8.48490702E+05  0.00000000E+00  0.00000000E+00  1.76969615E+05
 2.548085E+01  8.42101528E+05  1.09404906E+06  8.51449790E+05  0.00000000E+00  0.00000000E+00  1.69140147E+05
 2.544800E+01  8.25157559E+05  1.04142369E+06  8.41331591E+05  0.00000000E+00  0.00000000E+00  2.13873791E+05
 2.541519E+01  8.04029143E+05  9.64530407E+05  8.25497343E+05  0.00000000E+00  0.00000000E+00  2.55230276E+05
 2.538251E+01  7.79003461E+05  8.76873646E+05  8.09191665E+05  0.00000000E+00  0.00000000E+00  2.58097910E+05
 2.534987E+01  7.47285242E+05  7.97815581E+05  7.86994331E+05  0.00000000E+00  0.00000000E+00  2.27051120E+05
 2.531731E+01  7.11253372E+05  7.36046812E+05  7.55216035E+05  0.00000000E+00  0.00000000E+00  1.68448742E+05
 2.528489E+01  6.75996350E+05  6.91841684E+05  7.19478213E+05  0.00000000E+00  0.00000000E+00  9.25134382E+04
 2.525249E+01  6.42774203E+05  6.63772567E+05  6.86930810E+05  0.00000000E+00  0.00000000E+00  1.36769587E+04
 2.522018E+01  6.14796562E+05  6.49774067E+05  6.60653243E+05  0.00000000E+00  0.00000000E+00  4.99238656E+04
 2.518801E+01  5.94098523E+05  6.44586707E+05  6.39536764E+05  0.00000000E+00  0.00000000E+00  1.02043282E+05
 2.515586E+01  5.81195868E+05  6.42925537E+05  6.23882135E+05  0.00000000E+00  0.00000000E+00  1.44338563E+05
 2.512380E+01  5.79810789E+05  6.44046066E+05  6.20106285E+05  0.00000000E+00  0.00000000E+00  1.75393283E+05
 2.509187E+01  5.91145173E+05  6.50820909E+05  6.31252574E+05  0.00000000E+00  0.00000000E+00  1.84846152E+05
 2.505997E+01  6.13848325E+05  6.63632404E+05  6.53373926E+05  0.00000000E+00  0.00000000E+00  1.73452509E+05
 2.502815E+01  6.39941848E+05  6.77591638E+05  6.78281552E+05  0.00000000E+00  0.00000000E+00  1.68496273E+05
 2.499646E+01  6.60269873E+05  6.87461241E+05  6.95603377E+05  0.00000000E+00  0.00000000E+00  1.83109202E+05
 2.496480E+01  6.68515572E+05  6.89346462E+05  6.97661367E+05  0.00000000E+00  0.00000000E+00  2.04556585E+05
 2.493322E+01  6.67724617E+05  6.84101303E+05  6.85057649E+05  0.00000000E+00  0.00000000E+00  2.05252976E+05
 2.490177E+01  6.66586185E+05  6.78612968E+05  6.69942748E+05  0.00000000E+00  0.00000000E+00  1.93603536E+05
 2.487036E+01  6.68454904E+05  6.75577493E+05  6.58527695E+05  0.00000000E+00  0.00000000E+00  1.87718664E+05
 2.483902E+01  6.69231188E+05  6.69586242E+05  6.49976297E+05  0.00000000E+00  0.00000000E+00  1.97895683E+05
 2.480780E+01  6.66177958E+05  6.59663261E+05  6.41659130E+05  0.00000000E+00  0.00000000E+00  2.21016037E+05
 2.477662E+01  6.60046556E+05  6.50341654E+05  6.34344315E+05  0.00000000E+00  0.00000000E+00  2.54944062E+05
 2.474552E+01  6.54081900E+05  6.45763039E+05  6.29401304E+05  0.00000000E+00  0.00000000E+00  2.99708210E+05
 2.471454E+01  6.52273805E+05  6.52115247E+05  6.29167234E+05  0.00000000E+00  0.00000000E+00  3.55002772E+05
 2.468359E+01  6.56477418E+05  6.70168102E+05  6.33969404E+05  0.00000000E+00  0.00000000E+00  4.10511873E+05
 2.465277E+01  6.63346057E+05  6.94202682E+05  6.39591157E+05  0.00000000E+00  0.00000000E+00  4.66598119E+05
 2.462197E+01  6.68015499E+05  7.13883426E+05  6.41200008E+05  0.00000000E+00  0.00000000E+00  5.18360854E+05
 2.459126E+01  6.68715654E+05  7.22070712E+05  6.37924726E+05  0.00000000E+00  0.00000000E+00  5.56046911E+05
 2.456066E+01  6.67241161E+05  7.14540837E+05  6.31899894E+05  0.00000000E+00  0.00000000E+00  5.70875325E+05
 2.453010E+01  6.64775684E+05  6.93757174E+05  6.23688071E+05  0.00000000E+00  0.00000000E+00  5.62515001E+05
 2.449961E+01  6.59083503E+05  6.65678361E+05  6.11281864E+05  0.00000000E+00  0.00000000E+00  5.37358947E+05
 2.446924E+01  6.49297718E+05  6.40438479E+05  5.95166828E+05  0.00000000E+00  0.00000000E+00  4.83836765E+05
 2.443891E+01  6.31853808E+05  6.21326381E+05  5.75618587E+05  0.00000000E+00  0.00000000E+00  4.04930459E+05
 2.440864E+01  6.03498347E+05  6.00090544E+05  5.50701307E+05  0.00000000E+00  0.00000000E+00  3.09374584E+05
 2.437850E+01  5.67178716E+05  5.70363592E+05  5.21146101E+05  0.00000000E+00  0.00000000E+00  2.12899589E+05
 2.434839E+01  5.31036210E+05  5.34318955E+05  4.92196357E+05  0.00000000E+00  0.00000000E+00  1.81981910E+05
 2.431835E+01  4.99604897E+05  4.96771792E+05  4.66367712E+05  0.00000000E+00  0.00000000E+00  2.14311712E+05
 2.428843E+01  4.71885057E+05  4.61760596E+05  4.41444487E+05  0.00000000E+00  0.00000000E+00  2.44034645E+05
 2.425854E+01  4.44095578E+05  4.31281477E+05  4.16355118E+05  0.00000000E+00  0.00000000E+00  2.62223800E+05
 2.422872E+01  4.15292748E+05  4.05704342E+05  3.90970059E+05  0.00000000E+00  0.00000000E+00  2.56036007E+05
 2.419903E+01  3.87137324E+05  3.84208058E+05  3.66778577E+05  0.00000000E+00  0.00000000E+00  2.22914177E+05
 2.416935E+01  3.61751689E+05  3.64889480E+05  3.45011302E+05  0.00000000E+00  0.00000000E+00  1.76976806E+05
 2.413975E+01  3.36803290E+05  3.44145633E+05  3.23451685E+05  0.00000000E+00  0.00000000E+00  1.25425745E+05
 2.411027E+01  3.10355795E+05  3.18401018E+05  2.99414167E+05  0.00000000E+00  0.00000000E+00  7.16260960E+04
 2.408082E+01  2.82753473E+05  2.88061075E+05  2.72732906E+05  0.00000000E+00  0.00000000E+00  2.43845416E+04
 2.405144E+01  2.53950586E+05  2.55991575E+05  2.44059272E+05  0.00000000E+00  0.00000000E+00  2.35755210E+04
 2.402217E+01  2.23959283E+05  2.22215227E+05  2.14472847E+05  0.00000000E+00  0.00000000E+00  6.58575858E+04
 2.399293E+01  1.94538703E+05  1.90069326E+05  1.85848643E+05  0.00000000E+00  0.00000000E+00  1.05349588E+05
 2.396376E+01  1.67238948E+05  1.61488160E+05  1.60391471E+05  0.00000000E+00  0.00000000E+00  1.42627936E+05
 2.393471E+01  1.43907501E+05  1.38723598E+05  1.39278973E+05  0.00000000E+00  0.00000000E+00  1.69609625E+05
 2.390568E+01  1.24618021E+05  1.21120856E+05  1.21476351E+05  0.00000000E+00  0.00000000E+00  1.89032626E+05
 2.387677E+01  1.09336677E+05  1.07211463E+05  1.07672065E+05  0.00000000E+00  0.00000000E+00  1.96394674E+05
 2.384788E+01  9.80528185E+04  9.66092999E+04  9.71171918E+04  0.00000000E+00  0.00000000E+00  2.02971412E+05
 2.381907E+01  8.93192065E+04  8.85542087E+04  8.98017268E+04  0.00000000E+00  0.00000000E+00  2.08468806E+05
 2.379036E+01  8.27704288E+04  8.26656942E+04  8.39593369E+04  0.00000000E+00  0.00000000E+00  2.11285072E+05
 2.376168E+01  7.73232061E+04  7.82315037E+04  7.95643001E+04  0.00000000E+00  0.00000000E+00  2.12050992E+05
 2.373307E+01  7.26251654E+04  7.45406159E+04  7.59016302E+04  0.00000000E+00  0.00000000E+00  2.02725277E+05
 2.370458E+01  6.86630418E+04  7.19194502E+04  7.22881897E+04  0.00000000E+00  0.00000000E+00  1.96021400E+05
 2.367611E+01  6.54098119E+04  6.93344793E+04  6.97178994E+04  0.00000000E+00  0.00000000E+00  1.84676121E+05
 2.364770E+01  6.25302366E+04  6.67720985E+04  6.71796077E+04  0.00000000E+00  0.00000000E+00  1.85594868E+05
 2.361941E+01  5.96767862E+04  6.45672941E+04  6.46655197E+04  0.00000000E+00  0.00000000E+00  1.85817173E+05
 2.359114E+01  5.71795599E+04  6.30518721E+04  6.21643194E+04  0.00000000E+00  0.00000000E+00  1.95283484E+05
 2.356294E+01  5.50307387E+04  6.18851830E+04  6.00108390E+04  0.00000000E+00  0.00000000E+00  2.01728045E+05
 2.353485E+01  5.32318231E+04  6.17312137E+04  5.85369204E+04  0.00000000E+00  0.00000000E+00  2.08824814E+05
 2.350679E+01  5.21100134E+04  6.19217087E+04  5.77426202E+04  0.00000000E+00  0.00000000E+00  2.13833939E+05
 2.347879E+01  5.13353132E+04  6.24445041E+04  5.76142125E+04  0.00000000E+00  0.00000000E+00  2.20024538E+05
 2.345090E+01  5.12297318E+04  6.36382836E+04  5.84929374E+04  0.00000000E+00  0.00000000E+00  2.31254169E+05
 2.342303E+01  5.21212711E+04  6.54895342E+04  6.03685145E+04  0.00000000E+00  0.00000000E+00  2.37663836E+05
 2.339523E+01  5.36847651E+04  6.80043411E+04  6.29187337E+04  0.00000000E+00  0.00000000E+00  2.40512923E+05
 2.336754E+01  5.59132255E+04  7.15038969E+04  6.58017195E+04  0.00000000E+00  0.00000000E+00  2.47542561E+05
 2.333987E+01  5.84830779E+04  7.56662803E+04  6.90226942E+04  0.00000000E+00  0.00000000E+00  2.42196548E+05
 2.331227E+01  6.10558888E+04  7.98340019E+04  7.22471143E+04  0.00000000E+00  0.00000000E+00  2.27162369E+05
 2.328477E+01  6.33030137E+04  8.43251596E+04  7.58113802E+04  0.00000000E+00  0.00000000E+00  2.13322762E+05
 2.325730E+01  6.55462392E+04  8.91398194E+04  7.90468125E+04  0.00000000E+00  0.00000000E+00  2.04379117E+05
 2.322993E+01  6.81193958E+04  9.52591656E+04  8.22958222E+04  0.00000000E+00  0.00000000E+00  2.00814308E+05
 2.320259E+01  7.06988756E+04  1.02702775E+05  8.52129085E+04  0.00000000E+00  0.00000000E+00  1.95349381E+05
 2.317531E+01  7.29463634E+04  1.10182410E+05  8.81272148E+04  0.00000000E+00  0.00000000E+00  1.88943482E+05
 2.314814E+01  7.55190107E+04  1.18025420E+05  9.17023712E+04  0.00000000E+00  0.00000000E+00  1.74545734E+05
 2.312098E+01  7.87443947E+04  1.24615355E+05  9.59385125E+04  0.00000000E+00  0.00000000E+00  1.59020473E+05
 2.309389E+01  8.29547099E+04  1.29276786E+05  1.00521899E+05  0.00000000E+00  0.00000000E+00  1.35863021E+05
 2.306691E+01  8.78274426E+04  1.32269375E+05  1.05454983E+05  0.00000000E+00  0.00000000E+00  1.04794241E+05
 2.303995E+01  9.37048300E+04  1.35869783E+05  1.10100386E+05  0.00000000E+00  0.00000000E+00  7.49534966E+04
 2.301305E+01  9.96226273E+04  1.41422592E+05  1.13788503E+05  0.00000000E+00  0.00000000E+00  5.08613121E+04
 2.298626E+01  1.04269594E+05  1.48641089E+05  1.16173887E+05  0.00000000E+00  0.00000000E+00  2.80189756E+04
 2.295948E+01  1.07938144E+05  1.57552849E+05  1.17878887E+05  0.00000000E+00  0.00000000E+00  4.76333359E+03
 2.293277E+01  1.11274667E+05  1.68531963E+05  1.20564421E+05  0.00000000E+00  0.00000000E+00  9.83664295E+03
 2.290616E+01  1.14950622E+05  1.80367499E+05  1.23590150E+05  0.00000000E+00  0.00000000E+00  2.03265195E+04
 2.287958E+01  1.18976215E+05  1.90482047E+05  1.27314618E+05  0.00000000E+00  0.00000000E+00  3.15187365E+04
 2.285305E+01  1.23033660E+05  1.96897127E+05  1.31732693E+05  0.00000000E+00  0.00000000E+00  3.34168351E+04
 2.282663E+01  1.27454371E+05  1.97235222E+05  1.35906974E+05  0.00000000E+00  0.00000000E+00  2.79436931E+04
 2.280022E+01  1.31621351E+05  1.87593636E+05  1.38830573E+05  0.00000000E+00  0.00000000E+00  2.74221312E+04
 2.277388E+01  1.34218055E+05  1.68161483E+05  1.39162109E+05  0.00000000E+00  0.00000000E+00  3.28747648E+04
 2.274764E+01  1.33562962E+05  1.46212421E+05  1.36540445E+05  0.00000000E+00  0.00000000E+00  4.36522516E+04
 2.272142E+01  1.29261642E+05  1.28352671E+05  1.29204869E+05  0.00000000E+00  0.00000000E+00  4.90117963E+04
 2.269526E+01  1.20547904E+05  1.15462743E+05  1.18066089E+05  0.00000000E+00  0.00000000E+00  5.00174281E+04
 2.266920E+01  1.09032658E+05  1.07275561E+05  1.05446211E+05  0.00000000E+00  0.00000000E+00  4.82246443E+04
 2.264316E+01  9.73814259E+04  1.02150818E+05  9.43823245E+04  0.00000000E+00  0.00000000E+00  5.57207084E+04
 2.261718E+01  8.86558595E+04  9.80751374E+04  8.59546147E+04  0.00000000E+00  0.00000000E+00  7.39299977E+04
 2.259130E+01  8.32409375E+04  9.40315072E+04  8.05341727E+04  0.00000000E+00  0.00000000E+00  9.54718442E+04
 2.256543E+01  8.11800121E+04  8.93088072E+04  7.74711712E+04  0.00000000E+00  0.00000000E+00  1.20011041E+05
 2.253967E+01  8.11397258E+04  8.52524893E+04  7.57634475E+04  0.00000000E+00  0.00000000E+00  1.51788564E+05
 2.251393E+01  8.14784388E+04  8.18628401E+04  7.40737187E+04  0.00000000E+00  0.00000000E+00  1.76279085E+05
 2.248824E+01  8.11753018E+04  7.91450142E+04  7.30625203E+04  0.00000000E+00  0.00000000E+00  1.94924657E+05
 2.246265E+01  7.92194405E+04  7.70977447E+04  7.17232147E+04  0.00000000E+00  0.00000000E+00  2.08956808E+05
 2.243709E+01  7.65849560E+04  7.53760123E+04  7.10614021E+04  0.00000000E+00  0.00000000E+00  2.17406169E+05
 2.241157E+01  7.32720932E+04  7.56616253E+04  6.94086606E+04  0.00000000E+00  0.00000000E+00  2.24340102E+05
 2.238616E+01  6.99427818E+04  7.69569641E+04  6.70829331E+04  0.00000000E+00  0.00000000E+00  2.25080508E+05
 2.236077E+01  6.72700695E+04  7.92723974E+04  6.47475070E+04  0.00000000E+00  0.00000000E+00  2.27180651E+05
 2.233543E+01  6.52593716E+04  8.22874391E+04  6.27369505E+04  0.00000000E+00  0.00000000E+00  2.25048220E+05
 2.231019E+01  6.42479554E+04  8.46788646E+04  6.20526267E+04  0.00000000E+00  0.00000000E+00  2.19858664E+05
 2.228497E+01  6.42354854E+04  8.47628349E+04  6.20445647E+04  0.00000000E+00  0.00000000E+00  2.21760862E+05
 2.225980E+01  6.45693225E+04  8.18355733E+04  6.30502430E+04  0.00000000E+00  0.00000000E+00  2.23938259E+05
 2.223473E+01  6.52494837E+04  7.78616609E+04  6.40783507E+04  0.00000000E+00  0.00000000E+00  2.26402844E+05
 2.220968E+01  6.52732899E+04  7.41926228E+04  6.41238100E+04  0.00000000E+00  0.00000000E+00  2.31965083E+05
 2.218468E+01  6.49685039E+04  7.11714256E+04  6.24941051E+04  0.00000000E+00  0.00000000E+00  2.30456166E+05
 2.215978E+01  6.36635318E+04  6.94873841E+04  5.95122754E+04  0.00000000E+00  0.00000000E+00  2.26138077E+05
 2.213490E+01  6.20155331E+04  6.88013156E+04  5.68504968E+04  0.00000000E+00  0.00000000E+00  2.22221106E+05
 2.211007E+01  6.06874675E+04  6.87929351E+04  5.48526012E+04  0.00000000E+00  0.00000000E+00  2.18844339E+05
 2.208533E+01  6.00300743E+04  6.91279181E+04  5.31848086E+04  0.00000000E+00  0.00000000E+00  2.16164691E+05
 2.206062E+01  5.97102088E+04  6.91292272E+04  5.15204141E+04  0.00000000E+00  0.00000000E+00  2.06727792E+05
 2.203595E+01  5.93942793E+04  6.94645133E+04  4.98555192E+04  0.00000000E+00  0.00000000E+00  1.89330968E+05
 2.201139E+01  5.84145975E+04  7.01336708E+04  4.81834142E+04  0.00000000E+00  0.00000000E+00  1.71534269E+05
 2.198683E+01  5.67587854E+04  7.18047745E+04  4.65050019E+04  0.00000000E+00  0.00000000E+00  1.62895192E+05
 2.196234E+01  5.54285705E+04  7.38250111E+04  4.61618989E+04  0.00000000E+00  0.00000000E+00  1.57022330E+05
 2.193793E+01  5.47546776E+04  7.61956183E+04  4.64909368E+04  0.00000000E+00  0.00000000E+00  1.77921616E+05
